Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,Camera_0012,Camera_0013,Camera_0014,Camera_0015,Camera_0016,Camera_0017,Camera_0018,Camera_0019,Camera_0020,Camera_0021,Camera_0022,Camera_0023,Camera_0024,Camera_0025,Camera_0026,Camera_0027,Camera_0028,Camera_0029,Camera_0030,Camera_0031,Camera_0032,Camera_0033,Camera_0034,Camera_0035,Camera_0036,Camera_0037,Camera_0038,Camera_0039,Camera_0040,Camera_0041,Camera_0042,Camera_0043,Camera_0044,Camera_0045,x_position,y_position,z_position,unit_distance_from_origin,unit_id
0,0,0,0,0,0,0,24,0,0,306,270,0,18796,168,0,0,0,0,8736,0,0,0,0,26418,0,120156,0,8892,0,0,0,0,0,0,25317,0,0,0,225940,132,0,0,0,0,0,-16.102334,26.442886,0.987502,30,15
0,0,0,0,0,0,0,0,0,0,77,0,0,23925,4,0,0,0,0,11616,0,0,0,0,34743,0,0,0,11346,0,0,0,0,0,0,19800,0,0,0,0,2730,0,0,0,0,3,-14.815956,26.070098,0.988728,29,15
0,0,0,0,0,0,0,0,0,0,340,0,0,30502,0,0,0,0,0,12529,0,0,0,0,24390,0,0,0,12936,0,0,1666,0,0,0,24424,0,0,0,0,4428,0,0,0,0,0,-13.399996,25.716003,0.987196,28,15
0,0,0,0,0,0,0,0,0,0,1224,0,0,45628,0,0,0,0,0,16324,0,0,0,0,19339,0,0,0,17479,0,0,0,0,0,0,20202,0,0,0,0,0,0,0,0,0,0,-11.085185,25.686687,0.990724,27,15
0,0,0,88,0,0,0,56,0,0,0,0,0,80276,0,0,0,0,0,21922,0,0,0,0,13936,0,0,0,26076,0,0,29380,0,0,0,24,0,0,0,0,0,0,0,0,0,7965,-9.417212,25.30319,0.994848,26,15
0,0,0,136,0,0,0,64,0,0,0,0,0,74124,0,0,0,0,0,19125,0,0,0,0,3287,0,0,0,22816,0,0,28560,0,0,0,230,0,0,0,0,0,0,0,0,0,7140,-9.033808,24.35596,0.990521,25,15
0,0,0,156,0,0,0,36,0,0,0,0,0,49044,0,0,0,0,0,14416,0,0,0,0,0,0,0,0,14278,0,0,34691,0,0,0,0,0,0,0,0,0,0,0,0,0,7938,-9.060789,23.26489,0.990745,24,15
0,0,0,2816,0,0,0,1587,0,0,0,1608,0,0,1026,0,0,0,0,76725,0,0,0,0,2178,0,0,0,0,0,0,0,0,18601,0,0,0,0,0,0,0,0,0,0,0,0,0.76042,23.951529,0.989402,23,15
0,0,0,4140,0,0,0,2622,0,0,0,2412,0,0,1767,0,0,0,0,45888,0,0,0,0,475,0,0,0,0,0,0,0,0,3740,0,0,0,0,0,0,0,0,0,0,0,0,0.990638,22.94321,0.992993,22,15
0,0,0,4224,0,0,0,3003,0,0,0,2412,0,0,1650,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1312,0,0,0,0,0,0,0,0,0,0,0,0,0.993106,21.950856,0.98957,21,15
0,0,0,4400,0,0,0,3080,0,0,0,2380,0,0,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0.935447,20.928926,0.990714,20,15
0,0,0,4165,0,0,0,2964,0,0,0,2275,0,0,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098244,19.942737,0.991314,19,15
0,0,0,4539,0,0,104,2898,0,0,357,2546,0,0,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.458389,18.925338,0.988696,18,15
0,0,0,7260,0,0,567,3690,0,0,462,2688,0,0,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.738759,17.911866,0.98657,17,15
0,0,0,4488,0,0,288,3150,0,0,660,2613,0,0,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.616419,16.907067,0.992079,16,15
0,0,0,4608,0,0,484,3040,0,0,12,2376,0,0,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312851,15.905065,0.988612,15,15
0,0,0,5985,0,0,270,4176,0,0,154,3780,0,0,3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932264,14.924679,0.990939,14,15
0,0,0,0,0,0,0,44,0,0,2550,90,0,0,72,0,0,0,0,0,0,0,897,11316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,-6.870431,12.187591,0.991278,13,15
0,0,0,144,0,0,0,195,0,0,3040,2035,0,0,2418,0,0,0,0,0,0,0,600,10126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31376,-6.715868,11.086926,0.990896,12,15
0,0,0,8232,0,0,0,5336,0,0,2880,3744,0,0,3400,0,0,0,0,0,0,0,10251,13527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39032,-6.660936,9.953488,0.990912,11,15
0,0,0,8379,0,0,0,6580,0,0,3131,5124,0,0,3399,0,6583,0,0,0,0,0,3081,6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47747,-6.523709,8.789412,0.990395,10,15
0,0,0,10860,0,0,0,7154,0,0,3780,5376,0,0,3888,0,26574,0,0,0,0,0,11328,10136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52260,-6.649114,7.420509,0.989737,9,15
0,0,0,12224,0,0,3190,7701,0,0,4212,5715,0,0,4218,0,37146,0,0,0,0,0,12496,11163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39804,-6.453467,6.245899,0.992773,8,15
0,0,0,14283,0,0,5280,8856,0,0,5376,6580,0,0,4524,0,30603,0,0,0,0,0,8178,9540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,-6.011715,5.20259,0.988112,7,15
0,0,0,16940,0,0,4578,10089,0,0,4255,6960,0,0,4800,0,25174,0,0,0,0,6300,8650,9282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.455997,4.248102,0.98954,6,15
0,0,0,18798,0,0,5217,10856,0,0,6360,7446,0,0,5292,0,42723,0,0,0,0,1980,13770,15023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.953545,3.374155,0.989645,5,15
0,0,0,21504,0,0,1740,12096,0,0,2829,8046,0,0,5720,0,25092,0,0,0,0,0,8450,8736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.420637,2.324062,0.988541,4,15
0,0,0,26588,0,1540,3663,14559,0,0,0,9918,0,0,6394,0,25926,0,0,0,0,0,9296,9016,0,0,0,0,0,0,44625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.916026,0.797869,0.989667,3,15
0,0,4392,68700,0,8883,2976,25944,0,0,0,17171,0,0,9352,0,0,0,0,0,0,0,6426,7506,0,0,0,0,0,0,56835,0,0,0,18792,0,0,0,0,0,0,46812,0,0,0,0,2.938126,0.020929,0.989124,2,15
0,0,6625,62496,0,13396,3168,26852,0,0,0,18445,0,0,10496,0,0,0,0,0,0,2064,6681,8094,0,0,0,0,0,0,66992,0,0,0,23936,0,0,0,0,0,0,53656,0,0,0,0,1.982035,0.140748,0.992612,1,15
0,0,6204,45840,0,14256,2376,20574,0,0,0,13804,0,0,8112,0,0,0,0,0,0,5504,6987,7350,0,0,0,0,0,0,61770,0,0,0,30388,0,0,0,0,0,0,58692,0,0,0,0,0.840992,0.47629,0.98775,0,15
0,0,4025,52272,0,15368,2047,23387,0,0,0,13585,0,0,9063,0,0,0,0,0,0,0,3630,3406,0,0,0,0,0,0,14184,0,0,0,21960,0,0,0,0,0,0,17640,0,0,0,0,4.217148,2.328005,1.000941,4,9
0,0,6786,23604,0,23751,4368,12586,0,0,0,9520,0,0,5940,0,278355,0,0,0,0,0,6731,8911,0,0,0,0,0,0,231018,0,0,0,58387,0,0,0,0,0,0,46665,0,0,0,0,1.592511,4.74791,0.978471,5,9
0,0,0,18796,0,32264,3588,12078,0,0,0,9600,0,0,6272,0,183483,0,0,0,0,0,5850,7072,0,0,0,0,0,0,273880,0,0,0,87894,0,0,0,0,0,0,39564,0,0,0,0,0.729282,5.966865,0.981744,6,9
0,0,0,15732,0,27473,2139,9222,0,0,0,7200,0,0,4636,0,108076,0,0,0,0,0,4556,4002,0,0,0,0,0,0,0,0,0,0,104775,0,0,0,0,0,0,25116,0,0,0,0,-0.152043,7.028218,0.992549,7,9
0,0,0,14271,0,27285,3102,8528,0,0,3570,6532,0,0,4446,0,155122,0,0,0,0,0,6528,6860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39294,0,0,0,62310,-0.856664,7.962159,0.990339,8,9
0,0,0,13312,0,59094,2848,7889,0,0,1843,6300,0,0,4140,0,0,0,0,0,0,0,4375,4128,0,0,0,0,0,0,0,0,0,0,236670,0,0,0,0,0,0,26869,0,0,0,63,0.57891,9.009608,0.984152,9,9
0,0,0,11940,0,73786,1980,7332,0,0,2415,5984,0,0,3955,0,0,0,0,0,0,0,0,4446,0,0,0,0,0,0,0,0,0,0,290904,0,0,0,0,0,0,26190,0,0,0,18762,0.6052,10.012036,0.983051,10,9
0,0,0,12415,0,96096,70,7650,0,0,144,6026,0,0,4142,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,393516,0,0,0,0,0,0,187,0,0,0,19840,0.636629,11.004941,0.976757,11,9
0,0,0,10324,0,113090,0,6390,0,0,132,4092,0,0,2835,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585445,11.994731,0.986637,12,9
0,0,0,8823,0,31096,156,5838,0,0,27,4920,0,0,3296,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551864,13.029581,0.994274,13,9
0,0,0,7348,0,0,0,4455,0,0,0,3240,0,0,3168,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652723,14.026117,0.991581,14,9
0,0,0,2016,0,0,600,4940,0,0,154,4176,0,0,3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584702,15.002812,0.9803,15,9
0,0,0,2992,0,0,68,1014,0,0,396,3360,0,0,2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605278,16.024822,0.990193,16,9
0,0,0,4095,0,0,336,2160,0,0,441,864,0,0,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681648,17.011257,0.995008,17,9
0,0,0,3627,0,0,0,2088,0,0,91,1449,0,0,2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619256,18.056167,0.991877,18,9
0,0,0,4048,0,0,0,2520,0,0,0,1984,0,0,1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713807,19.011141,0.978936,19,9
0,0,0,3552,0,0,0,2409,0,0,0,1764,0,0,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698935,19.997849,0.987775,20,9
0,0,0,3456,0,0,0,2128,0,0,0,1536,0,0,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677798,20.991951,0.991029,21,9
0,0,0,3225,0,0,0,1674,0,0,0,720,0,0,972,0,0,0,0,378,0,0,0,0,17,0,0,0,0,0,0,0,0,2520,0,0,0,0,0,0,0,0,0,0,0,0,0.752124,22.060129,0.989289,22,9
0,0,0,3570,0,0,0,2695,0,0,0,1950,0,0,1320,0,0,0,0,64635,0,0,0,0,189,0,0,0,0,0,0,0,0,2378,0,0,0,0,0,0,0,0,0,0,0,0,0.639497,23.021718,0.98949,23,9
0,0,0,2130,0,0,0,1900,0,0,0,1430,0,0,972,0,0,0,0,89595,0,0,0,0,1848,0,0,0,0,0,0,276,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0.542278,24.02403,0.990363,24,9
0,0,0,740,0,0,0,975,0,0,13,806,0,0,780,0,0,0,0,122570,0,0,0,0,5040,0,0,58464,0,0,0,2730,0,34272,0,0,0,0,0,0,0,0,0,0,0,0,0.527312,25.000115,0.966606,25,9
0,0,0,0,0,0,0,0,0,0,2,88,0,0,1170,0,0,0,0,36480,0,0,0,0,8427,0,0,173840,50490,0,0,0,0,56592,0,0,0,0,0,0,0,0,0,0,0,5203,-4.611531,25.624875,0.978587,26,9
0,0,0,0,0,0,0,0,0,0,0,121,0,0,1105,0,0,0,0,38880,0,0,0,0,7661,0,0,159576,53392,0,0,0,0,105576,0,0,0,0,0,0,0,0,0,0,0,1312,-4.858603,26.563888,0.976375,27,9
0,0,0,0,0,0,0,3552,0,0,4025,2352,86445,0,1914,134368,4020,2040,74889,0,68252,63936,229625,0,0,0,0,0,0,0,0,0,0,0,0,0,12224,0,0,0,9129,0,0,0,4992,0,-23.074676,7.065743,0.989871,24,49
0,0,0,2014,0,0,0,2025,0,0,2800,2464,0,420,1343,359023,0,960,191268,0,181714,117626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8692,0,0,0,7440,0,0,0,4408,0,-22.646466,10.618375,0.982915,25,49
0,0,0,900,0,0,0,0,0,0,2576,132,0,0,114,0,0,126,0,0,0,226380,0,0,0,0,7803,0,0,0,0,0,0,0,0,0,7105,0,0,0,65,0,0,0,150,0,-22.096471,13.717038,0.97459,26,49
0,0,0,1365,0,0,0,1062,0,0,2376,209,0,87,846,0,0,900,0,0,0,0,0,0,0,0,1768,0,0,0,0,0,0,0,0,0,6165,0,0,0,0,0,0,31856,2,0,-21.9622,15.712503,0.992693,27,49
0,0,0,1008,0,0,0,990,0,0,2268,459,0,0,10,0,0,611,0,0,0,0,0,0,0,0,6532,0,620,0,0,0,0,0,0,0,5547,0,0,0,253,0,0,105672,253,0,-21.835986,17.556939,0.991125,28,49
0,0,0,0,0,0,0,0,0,0,1944,25,0,552,390,0,0,517,0,0,0,0,0,0,0,0,1155,0,0,0,0,0,0,0,0,0,4880,0,0,0,2070,0,0,92650,1680,0,-21.843828,19.116176,0.984606,29,49
0,0,0,0,0,0,0,0,0,0,1794,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1944,0,84,0,0,0,0,0,0,0,4173,0,0,0,2112,0,0,60648,1491,0,-21.739083,20.718174,0.985119,30,49
0,0,0,0,0,0,0,102,0,0,1672,90,0,8,15,0,0,75,0,1749,0,0,0,0,0,0,2832,0,480,0,0,0,0,0,0,0,2408,0,0,0,84,0,0,41736,27,0,-21.655339,22.227258,0.982781,31,49
0,0,0,0,0,0,0,52,0,0,1606,195,0,1749,0,0,0,55,0,451,0,0,0,0,0,0,5256,0,861,0,0,0,0,0,0,0,2136,0,0,0,4,0,0,30624,180,0,-21.631437,23.596291,0.990451,32,49
0,0,0,0,0,0,0,0,0,0,1562,6,0,7160,28,0,0,10,0,3960,0,0,0,0,0,0,28888,0,3724,0,0,0,0,0,0,0,1020,0,0,0,198,0,0,25576,336,0,-21.620024,24.966974,0.985387,33,49
0,0,0,3441,0,0,0,2635,0,0,2340,1040,0,1972,1218,0,0,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3874,0,0,0,6435,0,0,0,4408,0,-18.8697,14.802234,0.991241,23,49
0,0,0,4000,0,0,0,1800,0,0,2632,1100,0,0,1920,0,0,2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3082,0,0,0,5889,0,0,0,4356,0,-18.832622,13.148758,0.989728,22,49
0,0,0,3276,0,0,0,1316,0,0,2744,2726,0,0,2100,0,0,2436,32,0,0,2268,470,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,0,0,0,8100,0,0,0,4826,0,-18.805331,11.384517,0.992572,21,49
0,0,0,21,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,1537,0,0,0,0,12,0,0,0,3185,0,0,75198,0,0,0,5715,0,0,0,0,0,0,0,0,0,9487,-8.292444,19.249185,0.991253,20,49
0,0,0,45,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,3286,0,0,94691,0,0,0,0,0,0,0,0,0,0,0,0,0,10360,-8.136296,18.226227,0.995784,19,49
0,0,0,17,0,0,0,0,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2244,0,0,99592,0,0,0,0,0,0,0,0,0,0,0,0,0,12411,-7.885745,17.264637,0.989132,18,49
0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91191,0,0,0,0,0,0,0,0,0,0,0,0,0,13144,-7.872043,16.158957,0.978646,17,49
0,0,0,0,0,0,0,0,0,0,1032,0,0,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30690,0,0,0,0,0,0,0,0,0,0,0,0,0,16279,-8.017491,14.98725,0.991208,16,49
0,0,0,45,0,0,0,63,0,0,1328,1045,0,0,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19360,-8.092756,13.778331,0.993804,15,49
0,0,0,80,0,0,0,330,0,0,2275,2782,0,0,2392,0,0,0,0,0,0,0,0,3953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23584,-8.090237,12.606686,0.982683,14,49
0,0,0,496,0,0,0,912,0,0,3102,2997,0,0,2592,0,0,0,0,0,0,0,897,11180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27225,-7.852637,11.57901,0.990033,13,49
0,0,0,6930,0,0,0,4644,0,0,1040,3680,0,0,2646,0,0,0,0,0,0,0,1400,11590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40513,-8.782906,9.572284,0.986254,12,49
0,0,0,8100,0,0,0,6120,0,0,5406,2660,0,0,3300,0,29590,0,0,0,0,0,12276,19400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73332,-8.857082,8.079798,0.971905,11,49
0,1242,0,10614,0,0,0,6705,0,0,1998,4773,0,0,3379,0,16281,5082,0,0,0,0,13144,9592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.400929,5.647551,0.989897,10,49
0,0,0,11834,0,0,0,7595,0,0,3795,5586,0,0,3955,0,27060,5208,0,0,0,0,18040,20235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.729462,4.861639,0.979532,9,49
0,0,0,175,0,0,0,95,0,0,0,100,0,0,12,0,0,0,0,2160,0,0,0,0,0,0,0,0,2652,0,0,23220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.305842,22.597464,0.830726,23,41
0,0,0,162,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,2548,0,0,0,0,0,0,0,0,3162,0,0,29205,0,0,0,304,0,0,0,0,0,0,0,0,0,77,-7.414236,21.732874,0.822492,22,41
0,0,0,216,0,0,0,110,0,0,85,0,0,0,32,0,0,0,0,2346,0,0,0,0,0,0,0,0,2700,0,0,36852,0,0,0,12078,0,0,0,0,0,0,0,0,0,4795,-7.544063,20.649812,0.828239,21,41
0,0,0,0,0,0,0,100,0,0,252,0,0,0,0,0,0,0,0,784,0,0,0,0,0,0,0,0,432,0,0,47674,0,0,0,0,0,0,0,0,0,0,0,0,0,6424,-7.587903,19.557854,0.823586,20,41
0,0,0,60,0,0,0,60,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3835,0,0,62860,0,0,0,0,0,0,0,0,0,0,0,0,0,7038,-7.685289,18.412425,0.815945,19,41
0,0,0,16,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,60520,0,0,0,0,0,0,0,0,0,0,0,0,0,7840,-7.845321,17.251125,0.818741,18,41
0,0,0,0,0,0,0,0,0,0,462,22,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44690,0,0,0,0,0,0,0,0,0,0,0,0,0,9116,-8.04315,16.053378,0.825259,17,41
0,0,0,0,0,0,0,63,0,0,396,836,0,0,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10472,-8.399058,14.74497,0.822128,16,41
0,0,0,832,0,0,0,2400,0,0,1012,2064,0,0,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13455,-8.625353,13.432523,0.830162,15,41
0,0,0,3808,0,0,0,2673,0,0,1725,2250,0,0,1694,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15904,-8.866226,12.058814,0.814871,14,41
0,0,0,4125,0,0,0,3016,0,0,1701,936,0,0,1386,0,0,0,0,0,0,0,1280,7497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20090,-9.01265,10.688246,0.827581,13,41
0,0,0,5070,0,0,0,3456,0,0,1660,2592,0,0,750,0,0,0,0,0,0,0,5400,10595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30495,-9.189482,9.186608,0.819546,12,41
0,27126,0,7399,0,0,0,4920,0,0,2380,3638,0,0,2184,0,8326,3234,0,0,0,0,9650,13400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.912311,4.869888,0.822051,11,41
0,24384,0,9006,0,0,0,5248,0,0,5238,3531,0,0,2484,0,14040,3300,0,0,0,0,12342,21079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.211063,4.068527,0.806765,10,41
0,12558,0,10200,0,0,0,6075,0,0,2856,4140,0,0,2813,0,8602,3780,0,0,0,0,10556,9312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.415325,3.200417,0.824804,9,41
0,16800,0,11592,0,0,3360,6815,0,0,3570,4636,0,0,1943,0,11970,4070,0,0,0,0,11616,11970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.674196,2.397702,0.824253,8,41
0,6386,0,13800,0,0,2136,7700,0,0,5076,5120,0,0,1922,0,16984,4600,0,0,0,0,11928,15372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.844042,1.502985,0.818738,7,41
0,0,0,15984,0,0,5200,8802,0,0,6490,5896,0,0,1638,0,19500,1938,0,0,0,0,9072,15930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.973245,0.59506,0.811704,6,41
0,0,0,22072,0,0,2856,10860,0,0,0,6762,0,0,4130,0,11977,2464,0,0,0,0,1320,9152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.941762,-0.670305,0.824833,5,41
0,0,0,189,0,0,0,0,0,0,0,100,0,27120,60,0,0,0,0,2310,0,0,0,0,0,0,0,0,1782,0,0,23941,0,0,0,0,0,0,0,0,0,0,0,0,0,5040,-8.032413,22.655393,0.812806,24,41
0,0,0,114,0,0,0,90,0,0,12,0,0,53888,60,0,0,0,0,7178,0,0,0,0,8352,0,0,0,14049,0,0,18634,0,0,0,207,0,0,0,0,0,0,0,0,0,104,-7.439645,23.871156,0.810698,25,41
0,0,0,0,0,0,0,136,0,0,9,112,0,92456,0,0,0,0,0,14625,0,0,0,0,6174,0,0,71530,18722,0,0,14190,0,0,0,2496,0,0,0,0,0,0,0,0,0,0,-6.704988,25.124819,0.826769,26,41
0,0,0,0,0,0,0,285,0,0,0,204,0,134328,182,0,0,0,0,19516,0,0,0,0,8906,0,0,106085,24030,0,0,10864,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,-6.401633,26.260306,0.816099,27,41
0,0,7384,0,0,6439,2425,16077,0,0,0,8820,4410,0,4968,0,17440,0,0,0,0,0,0,7267,0,0,0,0,0,0,17250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.623001,-3.360459,0.82912,4,41
0,0,6384,50337,0,7008,1026,17658,0,0,0,8670,6210,0,5016,0,18720,0,0,0,0,0,0,8949,0,0,0,0,0,0,21165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.132118,-2.485919,0.821267,3,41
0,0,6272,21490,0,7904,2310,9984,0,0,0,5445,0,0,4257,0,22908,0,0,0,0,0,2565,5472,0,0,0,0,0,0,26132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.636295,-1.428022,0.820251,2,41
0,0,5781,45296,0,9639,1092,21012,0,0,0,13448,0,0,8192,0,28325,0,0,0,0,0,5952,6480,0,0,0,0,0,0,32079,0,0,0,19838,0,0,0,0,0,0,8,0,0,0,0,-1.732182,-0.99831,0.808165,1,41
0,0,4366,27384,0,6355,1152,10800,0,0,0,7052,0,0,4224,0,12000,0,0,0,0,0,4270,6120,0,0,0,0,0,0,24983,0,0,0,13039,0,0,0,0,0,0,30800,0,0,0,0,-0.655288,-0.744141,0.822751,0,41
0,8364,0,0,0,0,0,0,0,9362,5070,4352,10395,0,2968,7938,3696,3224,1918,0,4752,176,0,27512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60006,0,0,0,16848,0,-14.060345,-2.005392,0.830726,14,33
0,5216,0,0,0,0,0,0,0,6290,3584,5125,867,0,2625,7680,6157,2929,5254,0,4118,0,0,43596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44388,0,0,0,13735,0,-13.873044,-1.764335,0.815225,13,33
0,10304,0,0,0,0,0,3724,0,14348,4720,1587,12276,0,2424,8379,5434,2929,0,0,0,0,0,23288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38675,0,0,0,0,0,-12.986884,-0.000322,0.825859,12,33
0,18600,0,6280,0,0,0,3810,0,0,3570,1495,0,0,2046,0,7480,2842,0,0,0,0,11330,15042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.392044,3.768743,0.828348,11,33
0,83277,0,3388,0,0,0,2958,0,0,1826,2366,0,0,990,0,0,532,0,0,0,0,12730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.716136,9.371187,0.822946,15,33
0,129684,0,858,0,0,0,2408,0,0,1840,1309,0,0,1232,0,0,1560,0,0,0,0,11658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.916451,10.722028,0.82641,16,33
