Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,Camera_0012,Camera_0013,Camera_0014,Camera_0015,Camera_0016,Camera_0017,Camera_0018,Camera_0019,Camera_0020,Camera_0021,Camera_0022,Camera_0023,Camera_0024,Camera_0025,Camera_0026,Camera_0027,Camera_0028,Camera_0029,Camera_0030,Camera_0031,Camera_0032,Camera_0033,Camera_0034,Camera_0035,Camera_0036,Camera_0037,Camera_0038,Camera_0039,Camera_0040,Camera_0041,x_position,y_position,z_position,unit_distance_from_origin,unit_id
21168,0,0,49818,0,910,82641,0,98,25298,0,0,0,17595,0,0,88206,0,0,0,81909,0,0,2600,90480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.002112230568663,-6.965379663895108,0.8506969121589556,8,1
21565,0,0,115374,0,1176,96714,0,4752,23736,0,0,0,17548,73017,0,160080,0,0,0,142767,0,0,4080,169247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09044956457231,-8.023570888328095,0.8465618434711928,9,1
0,0,0,52164,0,2987,15372,0,4708,21476,0,0,0,15990,17353,0,324,0,0,0,0,0,0,3552,0,0,0,25029,0,0,0,31395,0,0,0,35086,0,0,0,41514,0,0,3.167690929134892,-9.518690925470764,0.8542676691086086,10,1
0,0,0,89232,0,3384,0,0,640,23426,0,0,0,14912,160734,0,0,0,0,0,0,0,0,1824,0,0,0,24653,0,0,0,29876,0,0,0,29492,0,0,0,36838,0,0,4.101160102970965,-10.210257649286035,0.8392139572782185,11,1
0,0,0,99821,0,1360,0,0,1958,13312,0,0,0,728,154356,0,0,0,0,0,196773,0,0,1275,266713,0,0,16185,0,0,0,13132,0,0,0,23232,0,0,0,27840,0,0,6.345969479030625,-10.189756495115752,0.8538956513646099,12,1
4732,0,0,0,0,0,36782,0,345,37496,0,0,0,4814,0,0,17784,0,78880,0,22820,0,111705,51,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0633253193399455,-3.4728258111252472,0.8558209641676058,6,1
5247,0,0,0,0,0,25392,0,0,78489,0,0,41745,5688,0,0,19440,0,60888,0,26312,0,30414,253,84,0,121072,0,0,0,179424,0,0,0,0,0,0,0,0,0,0,0,5.870460710109925,-1.2272071021093205,0.8564740799274659,5,1
8085,0,0,0,0,0,26038,0,871,83160,0,0,27470,7920,0,0,8866,0,92184,0,3367,0,121600,544,36270,0,162620,0,0,0,187346,0,0,0,0,0,0,0,0,0,0,0,4.847363643258806,-1.2041911841572852,0.8467047665282125,4,1
10584,0,0,0,0,5762,44274,0,7353,88102,0,0,68244,10773,0,0,45000,0,189840,0,10600,0,201526,5929,41615,0,267264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1226464988286686,-2.4874701510948425,0.849515198329692,3,1
5504,0,0,0,0,6364,16821,0,4278,49749,0,0,3034,4350,0,0,23484,0,1320,0,16120,0,18792,2806,16698,0,148850,0,0,0,185492,0,0,0,252700,0,0,0,0,0,0,0,2.8606318872507934,-0.8167042820330233,0.8579058320911479,2,1
6574,0,0,0,0,10824,18696,0,11700,0,0,0,36168,7654,0,0,22152,0,0,0,11387,0,0,10439,19968,0,0,0,0,0,0,0,0,0,0,0,0,0,202650,0,0,0,1.6314058883621805,1.144308612212582,0.8351280077449084,1,1
2425,0,13520,0,0,0,4551,0,15520,0,0,0,0,3164,0,0,1845,0,0,0,6392,0,0,18400,6075,0,0,0,58374,0,0,0,27142,0,0,0,44400,0,0,0,33176,0,5.690091733544038,11.69767522700868,0.8518822742599623,13,1
2472,0,12672,0,11501,0,4524,0,15428,0,0,0,6109,3210,0,0,3375,0,0,0,3854,16095,0,0,5764,0,0,0,44312,0,0,0,27318,0,0,0,39312,57810,0,0,26550,0,5.68135250235599,12.859524515942734,0.8513214636077585,14,1
551,0,6516,0,12444,0,2619,0,17415,0,0,0,7488,408,0,0,3240,0,0,0,960,48960,0,0,1311,40172,0,0,17284,71217,0,0,552,83700,0,0,26754,88000,0,0,10710,17940,5.8457554895190285,13.84079458894565,0.8620141374720779,15,1
580,0,9328,0,13333,0,2530,0,0,0,0,0,6840,713,0,0,3751,0,0,0,36,32064,0,0,130,50406,0,0,23925,55440,0,0,10759,56500,0,0,20424,76245,0,0,17664,108186,6.023230523964694,14.83605565248623,0.8537430969280384,16,1
294,0,8150,0,9984,0,2730,0,0,0,0,0,6380,374,0,0,4484,0,0,0,600,27302,0,0,98,36594,0,0,22515,45762,0,0,6670,14355,0,0,19344,78736,0,0,16848,88540,6.073439333608188,15.89565125098374,0.8614472159456716,17,1
0,70336,0,0,0,8424,0,0,0,0,0,13824,0,0,0,74613,0,0,0,81408,2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.612817387878808,-2.824613341628524,0.852298039249753,8,18
0,49530,0,0,0,6762,0,0,0,0,0,17784,0,0,0,62496,0,0,0,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.788506740810593,-4.517678315260029,0.8497104697644697,9,18
65010,26180,0,0,0,5754,0,0,0,0,0,11368,0,0,0,32490,0,0,0,33216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.81446163419472,-6.261348427708772,0.8553319904914968,10,18
165000,15390,0,0,0,4826,0,0,0,0,0,12994,0,0,0,28512,0,0,0,29200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.053271776390332,-7.559566236545893,0.8466741972675046,11,18
0,59840,0,0,0,8586,0,0,0,0,0,14688,0,0,0,69388,0,0,0,74698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.3602321861780915,-3.0780641740246675,0.857081213864276,7,18
0,0,0,0,0,15022,0,39576,0,0,0,23994,0,0,0,0,0,0,0,0,7800,0,0,9384,9610,5358,0,0,0,3960,0,0,0,0,0,0,0,0,0,0,0,7800,-6.779049823539918,1.6834629518003434,0.8483533064948654,6,18
0,0,0,0,0,10314,0,0,0,0,0,18300,0,0,0,0,0,0,0,0,9512,0,0,13124,5346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8415,-5.9334768083929035,0.6281697426473322,0.8583930270220591,5,18
14580,49280,0,0,0,7752,0,0,0,0,0,19539,0,20167,0,52150,0,0,0,58825,11352,0,0,12710,23278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.538475848874142,-2.0514942252678043,0.8404647105115594,4,18
21222,43010,0,0,0,7708,0,0,0,0,0,24089,0,21280,0,22848,0,0,0,24477,814,0,0,6031,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8547007069860513,-0.9380727193168357,0.8614880769019789,3,18
17556,0,0,0,0,6474,15314,0,11392,0,0,36093,0,22448,0,0,0,0,0,0,9699,0,0,8424,11712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9763647477063246,0.17503071527175773,0.8508554306566745,2,18
0,0,0,0,0,92943,2520,11764,96600,0,42900,0,0,0,0,0,0,22032,0,0,665,7761,0,70760,2530,7566,0,0,0,7488,0,0,0,8268,0,0,0,7585,0,0,7744,7638,-6.414494187203601,11.952967036002269,0.9071292845705017,13,34
0,0,5248,0,79875,0,1794,4902,70064,0,42130,0,0,0,0,0,0,72688,0,0,0,13041,0,66880,0,18802,0,0,14101,18723,0,0,0,13992,0,0,0,12948,0,0,10200,20750,-3.737158637761816,13.508338361421728,0.9137596531762711,14,34
0,0,915,0,0,0,1064,18496,70666,0,64656,0,0,0,0,0,0,66960,0,0,0,14942,0,60536,1260,17316,0,0,29264,17242,0,0,0,17816,0,0,0,16315,0,0,4150,18865,-3.330181390835591,12.558039141425354,0.9092914338770868,12,34
0,0,0,0,0,77655,3552,25110,23140,0,64284,0,0,0,0,0,0,42957,0,0,435,15750,0,20825,3872,15841,0,0,0,15624,0,0,0,14484,0,0,0,9990,0,0,15642,16650,-4.453982615215978,11.124829903066427,0.9140016397564636,11,34
0,0,0,0,0,45686,4982,1330,37323,0,69498,0,0,0,0,0,0,44890,0,0,0,13916,0,25992,414,9741,0,0,0,8556,0,0,0,17748,0,0,0,8856,0,0,0,15375,-5.075941410639729,9.758149536107197,0.911181529875023,10,34
0,0,0,0,0,49276,5565,24560,44958,0,44988,0,0,0,0,0,0,46720,0,0,2413,12240,0,34347,231,18042,0,0,0,17756,0,0,0,19272,0,0,0,13082,0,0,0,18507,-5.087700049885128,8.593933162166554,0.9017913582362098,9,34
0,0,0,0,0,40120,5712,13254,42120,0,0,0,0,0,0,0,0,23144,0,0,1984,14555,0,31644,5106,1720,0,0,0,1677,0,0,0,16720,0,0,0,14204,0,0,0,11700,-4.980211074315793,7.447307148923469,0.9074026211859136,8,34
0,0,0,0,0,25368,3465,45339,28324,0,0,0,0,0,0,0,0,0,0,0,1426,3680,0,21465,6278,3045,0,0,0,3570,0,0,0,5520,0,0,0,4830,0,0,0,4802,-4.5420474010794285,6.579607540115418,0.9005224087108288,7,34
15,0,0,0,0,22950,5148,52060,24196,0,0,0,0,0,0,0,0,0,0,0,1155,20020,0,18557,6468,13651,0,0,0,16564,0,0,0,20060,0,0,0,21432,0,0,0,14508,-3.8536118175337153,5.836927427313961,0.9190003109146029,6,34
5185,0,0,0,0,20493,4806,64468,22295,0,0,155595,0,0,0,0,0,0,0,0,6380,242,0,17325,6123,21364,0,0,0,19845,0,0,0,0,0,0,0,90,0,0,0,20988,-3.539182922763967,4.8351954626232025,0.8911944920196888,5,34
19135,0,0,0,0,18328,13026,78489,21060,0,0,4230,0,0,0,0,0,0,0,0,5168,0,0,16401,7943,175,0,0,0,2982,0,0,0,0,0,0,0,0,0,0,0,13632,-3.6750868697093493,3.354041605338172,0.8998931535302679,4,34
12656,0,0,0,0,13312,18468,136080,16770,0,0,27030,0,0,0,0,0,0,0,0,9027,0,0,12740,10065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.305641766947983,2.2513748629247137,0.917329117820192,3,34
19550,0,0,0,0,11834,21335,165120,14925,0,0,33496,0,22936,0,0,0,0,0,0,11078,0,0,11284,12078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7633215277192757,1.1465870804020462,0.9054705766459937,2,34
17250,0,0,0,0,10556,22185,0,12765,0,0,36652,0,20570,0,0,0,0,0,0,10455,0,0,9918,8520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9801065868941274,0.2330361346203503,0.9181463848233282,1,34
0,0,0,0,0,66576,0,16884,0,0,0,0,0,0,0,0,0,15240,0,0,3782,6084,0,29325,1995,1680,0,0,0,1612,0,0,0,5800,0,0,0,5069,0,0,0,5160,-8.08419483438579,8.734913674775019,0.9092716886757373,11,24
0,0,0,0,0,73260,9728,13800,21888,0,46455,0,0,0,0,0,0,27448,0,0,5952,4104,0,58128,5842,7425,0,0,0,6372,0,0,0,11948,0,0,0,11088,0,0,0,8750,-6.530872445347201,8.84258483122878,0.9091929644477101,10,24
0,0,0,0,0,53911,1764,13104,46230,0,99258,0,0,0,0,0,0,46920,0,0,2604,12710,0,35796,3120,13464,0,0,0,13260,0,0,0,9135,0,0,0,4560,0,0,0,14145,-4.474015309687516,8.938348875267234,0.9084759823985991,9,24
0,0,0,0,0,67048,4520,21222,58860,0,47360,0,0,0,0,0,0,12528,0,0,3720,8424,0,44965,3782,4905,0,0,0,5014,0,0,0,9234,0,0,0,3456,0,0,0,2537,-5.800556521500511,10.546447534942473,0.9169816752906286,12,24
0,0,0,0,0,38976,4235,38610,23100,0,83740,0,0,0,0,0,0,1855,0,0,4020,17316,0,23406,5520,15824,0,0,0,3645,0,0,0,6554,0,0,0,18011,0,0,0,17848,-4.0940002501680794,7.998097312185536,0.8996030717779604,8,24
0,0,891,0,13500,0,0,0,43554,0,48334,0,0,0,0,0,0,88357,0,0,598,21406,0,43152,1806,19028,0,0,22278,18886,0,0,0,25925,0,0,21450,23652,0,0,13244,20868,-1.9885967457547906,12.847368929037742,0.9168008432717443,13,24
0,0,3770,0,47144,0,1365,0,61962,0,37698,0,0,0,0,0,0,119538,0,0,399,25146,0,62205,768,25441,0,0,14640,25092,0,0,0,29532,0,0,1185,26765,0,0,9180,28558,-2.9356096520850485,13.719586416652163,0.9107307534541178,14,24
0,0,4144,0,121446,0,961,0,88146,0,37128,0,0,0,0,0,0,89056,0,0,1440,20984,0,86359,7,21271,0,0,11424,20856,0,0,0,24196,0,0,0,22352,0,0,7178,24288,-3.985795501469852,14.47480390656051,0.9080048555172198,15,24
0,0,2580,0,91915,0,4212,17143,140367,0,30167,0,0,0,0,0,0,48070,0,0,0,13224,0,134136,0,12882,0,0,10058,12768,0,0,0,15435,0,0,0,14335,0,0,7770,14340,-4.9089663001359725,15.229313062682564,0.9161393582224946,16,24
3926,0,0,0,0,34272,5200,33000,27300,0,6975,0,0,0,0,0,0,0,0,0,4719,1850,0,22098,2465,3080,0,0,0,3795,0,0,0,2346,0,0,0,10920,0,0,0,2622,-2.9706216886176797,7.419241017834085,0.9069633823821232,7,24
0,0,0,0,347000,0,2760,6956,174075,0,19425,0,0,0,0,0,0,24624,0,0,1900,6771,0,124640,1414,8418,0,0,0,8190,0,0,0,6208,0,0,0,6048,0,0,1333,9600,-8.303860113894547,14.839578119666498,0.9126495899560215,17,24
0,19844,0,17908,0,4268,0,0,0,0,0,0,0,212436,0,22185,0,0,0,22528,0,0,0,0,0,0,0,119370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.214041732672232,-11.024776984331425,0.9900749367983845,12,15
181888,15774,0,22420,0,3026,0,0,0,0,0,0,0,262720,0,17430,0,0,0,17570,0,0,0,0,0,0,0,44622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.527347313831051,-10.642038801683615,0.9882271219481815,11,15
252800,28560,0,5270,0,6486,0,0,0,0,0,0,0,256312,0,32523,0,0,0,33152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.322449666182081,-8.97097551475187,0.9927012014558869,10,15
163237,36701,0,0,0,6975,0,0,0,0,0,18318,0,40250,0,32791,0,0,0,33033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.363512125361474,-6.763681000892639,0.9895737478425986,9,15
0,18091,0,5499,0,5670,0,0,0,0,0,0,0,0,0,20825,0,0,0,20995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.6237599926774555,-11.195712362066125,0.9892721577178075,13,15
114823,41987,0,0,0,8056,0,0,0,0,0,84,0,132495,0,49649,0,0,0,50556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.1966517401151116,-6.493925571282212,0.9909356898148786,8,15
77440,57256,0,0,0,7252,0,0,0,0,0,23504,0,55550,0,71136,0,0,0,73150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.163091073752058,-5.075707500285505,0.9880741241606762,7,15
0,102800,0,0,0,12730,0,0,0,0,0,34668,0,0,0,0,0,0,0,0,13132,0,0,0,16720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.782076417518926,-1.7124847199449913,0.9864797610502571,6,15
0,0,0,0,0,0,4371,20984,145188,0,53312,0,0,0,0,0,0,34100,0,0,4680,13650,0,103944,4522,10664,0,0,0,9699,0,0,0,15610,0,0,0,14472,0,0,12818,13632,-6.719192267414197,12.335759197282384,0.9913981147211758,14,15
0,0,0,0,0,0,4482,19436,241600,0,43896,0,0,0,0,0,0,21996,0,0,1628,14819,0,159162,4408,6042,0,0,0,5768,0,0,0,16770,0,0,0,15675,0,0,14076,11648,-7.281445737071669,13.145342226981693,0.9885765224385273,15,15
0,0,0,0,0,0,6480,14539,0,0,35861,0,0,0,0,0,0,28036,0,0,2599,4896,0,0,442,10149,0,0,0,10098,0,0,0,4823,0,0,0,4437,0,0,3480,11024,-8.056664794584274,13.824159055788638,0.9859437649675439,16,15
286,0,10614,0,16798,0,3960,0,0,0,0,0,4150,608,0,0,1872,0,0,0,6885,0,0,0,6157,0,0,0,33790,0,0,0,21888,0,0,0,20480,0,0,0,23387,0,5.32016137123785,16.165741977244238,0.9889458070895917,17,15
6396,0,101447,0,0,8944,17228,0,1952,0,0,0,12312,6474,0,0,18031,0,48279,0,20020,0,60168,2336,12166,0,78368,0,0,0,89872,0,0,0,87127,0,0,0,87080,0,0,0,5.73692250239184,2.4614064218957488,0.9882186329863707,6,33
3696,0,47200,0,0,588,10314,0,1040,0,0,0,17248,5868,0,0,15111,0,0,0,2448,0,0,986,11956,0,0,0,0,0,0,0,0,0,0,0,319104,0,1946,0,151416,0,3.699370761167428,6.008480027231334,0.9907206519983873,7,33
6248,0,39483,0,0,0,9150,0,7958,0,0,0,25484,6670,0,0,11716,0,0,0,6674,0,0,9880,6615,0,0,0,4446,0,0,0,0,0,0,0,242652,0,0,0,121638,0,4.1069846406597605,6.908680763790191,0.9915094875636328,8,33
5434,0,28475,0,0,0,7426,0,1110,0,0,0,21252,6278,0,0,11058,0,0,0,7682,0,0,1672,5500,0,0,0,158137,0,0,0,0,0,0,0,203008,0,2270,0,83496,0,4.675297782569626,7.737234639515465,0.9927716811712344,9,33
5460,0,38142,0,0,0,9882,0,16154,0,0,0,19040,6300,0,0,11550,0,0,0,4185,0,0,16830,7564,0,0,0,211802,0,105,0,14673,0,1960,0,228636,0,31108,0,86978,0,5.380592779654819,8.477365246069297,0.9787930909300826,10,33
4386,0,30090,0,0,0,7791,0,6432,0,0,0,15028,4940,0,0,9222,0,0,0,12921,0,0,5916,7436,0,0,0,206988,0,4579,0,81480,0,2870,0,140114,0,25323,0,69642,0,5.843237056902272,9.335457248880804,0.981350758501037,11,33
3096,0,19532,0,0,0,6384,0,3526,0,0,0,14008,5586,0,0,7968,0,0,0,8448,0,0,4365,7740,0,0,0,118856,0,15158,0,54912,0,18422,0,101016,0,27390,0,55876,0,6.404964761770156,10.171832968826292,0.9961549563986978,12,33
4144,0,19832,0,0,0,6450,0,3760,0,0,0,7540,4956,0,0,8480,0,5336,0,5950,0,6468,13662,2646,0,15872,0,38745,0,27169,0,45720,0,31104,0,81090,0,21045,0,55875,0,7.102474717390022,10.894068746019531,0.9952987627479501,13,33
4641,0,0,0,0,21484,15522,85140,26631,0,0,23184,0,0,0,0,0,0,0,0,6536,0,0,19197,9558,13120,0,0,0,16600,0,0,0,0,0,0,0,0,0,0,0,16480,-4.168758996271524,4.240882566383167,0.9875605062259183,5,33
20086,0,0,0,0,17856,13650,86289,21590,0,0,53466,0,0,0,0,0,0,0,0,6623,0,0,15180,9435,0,0,0,0,1208,0,0,0,0,0,0,0,0,0,0,0,13455,-3.8226949656427074,3.1934210650222106,0.9844707883537467,4,33
17253,0,0,0,0,14652,17711,135378,18792,0,0,34500,0,0,0,0,0,0,0,0,3519,0,0,14280,11368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.459556840356818,1.9010593526345616,0.9916676476973407,3,33
0,0,6068,0,48504,0,14,0,45582,0,57920,0,0,0,0,0,0,177944,0,0,603,25043,0,51484,0,26180,0,0,4104,25788,0,0,0,28000,0,0,1120,24900,0,0,9061,29192,-1.7233493758689775,13.953135843237796,0.9893440278060552,14,33
5764,0,10620,0,40716,0,5704,0,59210,0,0,0,0,0,0,0,0,379819,0,0,2300,45828,0,0,468,45630,0,0,36990,45008,0,0,0,57204,0,0,39754,50575,0,0,20064,53298,0.25730766056960874,15.001078052154298,0.9686300509201828,15,33
11594,0,26676,0,0,2000,18468,0,0,0,0,0,42714,13774,0,0,24696,0,0,0,15504,0,0,1846,10512,0,0,0,0,0,0,0,0,0,0,0,0,0,175824,0,0,0,2.045878078549916,2.192644014090445,0.9703071735530102,2,33
22192,112136,0,0,0,9699,0,0,9016,0,0,3937,0,25704,0,0,0,0,0,0,14884,0,0,9612,15624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.618287720538316,-1.6197807714309336,1.0009407908005201,3,0
28392,91509,0,0,0,7896,0,0,0,0,0,0,0,32538,0,67431,0,0,0,63840,19684,0,0,7987,22357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.639110911950043,-3.0615128189738914,0.9916522695742711,4,0
46200,83166,0,0,0,5406,0,0,0,0,0,0,0,49348,0,106524,0,0,0,110494,30564,0,0,8211,35380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7348775367366844,-4.1968889674387295,0.9788560190484488,5,0
29360,53998,0,0,0,7144,0,0,0,0,0,0,0,30051,0,63788,0,0,0,65113,18056,0,0,8060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.748567636520461,-5.422555241980334,0.9969033492399324,6,0
38906,40480,0,0,0,5880,0,0,0,0,0,0,0,40994,0,48888,0,0,0,50304,0,0,0,6556,0,0,0,0,0,0,0,0,0,0,0,170156,0,0,0,306,0,0,-2.725424013372069,-6.494421573221556,0.9841711851846371,7,0
83304,40242,0,0,0,5624,0,0,0,0,0,0,0,85432,0,29580,0,0,0,30069,0,0,0,8370,0,0,0,348572,0,0,0,628886,0,0,0,501816,0,0,0,0,0,0,-4.218515212247347,-6.8144773128547715,0.9825050087411554,8,0
21414,0,0,0,0,15554,30912,0,17430,0,0,50416,0,26950,0,0,0,0,0,0,20482,0,0,9216,22454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.958496653463665,0.3959003491750907,0.9876491168454861,2,0
7000,0,15812,0,0,39911,2640,9381,26496,0,114304,0,0,0,0,0,0,0,0,0,336,8148,0,25020,1872,15300,0,0,0,16498,0,0,0,5016,0,0,0,4872,0,0,9750,15939,-1.838775554367897,8.825166135117492,0.9750543273415018,9,0
1080,0,16796,0,0,69700,4030,0,27354,0,129648,0,0,0,0,0,0,0,0,0,3075,28100,0,27225,1008,21141,0,0,0,19360,0,0,0,31314,0,0,0,30870,0,0,33277,19314,-2.0226435670210834,9.795952176040677,0.9808021681113576,10,0
0,0,12324,0,0,59125,1775,0,34594,0,113274,0,0,0,0,0,0,96744,0,0,3399,13224,0,34374,702,10742,0,0,870,11745,0,0,0,11424,0,0,0,9653,0,0,3072,18078,-2.1182215591134184,10.855904238353196,0.9961997148854106,11,0
0,0,0,0,0,0,0,0,32016,0,75361,0,0,0,0,0,0,138483,0,0,3478,25116,0,33915,3822,24510,0,0,21238,24055,0,0,0,25179,0,0,0,20328,0,0,13330,26312,-1.7575745867859798,11.937593757073016,0.9928128246003991,12,0
0,0,1548,0,12720,0,13,0,60356,0,61359,0,0,0,0,0,0,176730,0,0,775,40656,0,60214,720,35937,0,0,1620,35868,0,0,0,49348,0,0,17157,44758,0,0,13390,39312,-1.6865611347976546,12.897275288074034,0.9769220567798067,13,0
0,0,6031,0,35815,0,8,0,61335,0,50132,0,0,0,0,0,0,176645,0,0,918,37268,0,67236,676,35100,0,0,17792,34866,0,0,0,44748,0,0,1702,40824,0,0,14030,39680,-1.7542302727584136,13.895946407439226,0.992097160626536,14,0
13132,0,0,0,0,11328,12870,63536,4080,0,0,22896,0,0,0,0,0,0,0,0,6996,0,0,4000,5764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.742229754921162,2.5845725003677735,0.8258118612926353,3,49
13041,0,0,0,0,6290,1311,54483,504,0,0,54575,0,0,0,0,0,0,0,0,4650,0,0,5742,4770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6366356344502826,3.0252287937512543,0.8206716183621943,4,49
10384,0,0,0,0,13504,3850,41902,14948,0,0,51376,0,0,0,0,0,0,0,0,5624,0,0,11594,5840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5434,-2.4043388533586203,4.423987458110501,0.8253158006120174,5,49
11189,0,0,0,0,16353,3440,6579,11772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10248,3243,12545,0,0,0,11773,0,0,0,0,0,0,0,0,0,0,0,14578,-2.473210348827184,5.470695621971032,0.8210503895492138,6,49
8640,0,0,0,0,20145,4080,30816,15572,0,0,0,0,0,0,0,0,0,0,0,8,10285,0,14766,4416,11200,0,0,0,10746,0,0,0,549,0,0,0,12939,0,0,0,13736,-2.366254098899855,6.615350914454733,0.824027363956759,7,49
5049,0,2760,0,0,23055,2610,25610,9828,0,0,0,0,0,0,0,0,0,0,0,168,10540,0,10512,3072,500,0,0,0,1365,0,0,0,3105,0,0,0,3102,0,0,0,0,-2.1891007372158313,7.728588336750327,0.8242193769773962,8,49
816,0,17800,0,0,47112,4860,11387,24648,0,28356,0,0,0,0,0,0,0,0,0,64,5828,0,23484,2376,2860,0,0,0,2436,0,0,0,6710,0,0,0,8904,0,0,8118,3036,-2.025389366192009,8.782256062730731,0.8101138358314017,9,49
48,0,14413,0,0,32148,3168,0,17020,0,71818,0,0,0,0,0,0,0,0,0,0,12582,0,14941,728,12208,0,0,0,13608,0,0,0,15750,0,0,0,13035,0,0,90,11616,-1.9270927788349255,9.837343883085444,0.8300612048934681,10,49
100,0,8360,0,0,12768,100,0,27075,0,80674,0,0,0,0,0,0,24115,0,0,180,3900,0,25575,20,10710,0,0,3400,10816,0,0,0,2166,0,0,0,0,0,0,1452,9660,-1.752386752216399,10.870976400943203,0.817250293870643,11,49
0,0,266,0,0,0,3,0,17100,0,85748,0,0,0,0,0,0,110564,0,0,375,7657,0,15476,0,9150,0,0,9118,4002,0,0,0,8778,0,0,4437,7250,0,0,11431,2860,-1.597342179906395,11.915578944099952,0.8170532342955994,12,49
0,0,120,0,20466,0,0,0,30432,0,63325,0,0,0,0,0,0,86420,0,0,400,13878,0,32865,486,11730,0,0,8280,8580,0,0,0,17546,0,0,4774,15390,0,0,3430,14500,-1.503028756680365,12.952812845758455,0.8177449487602644,13,49
0,0,3040,0,31212,0,135,0,27216,0,0,0,0,0,0,0,0,130071,0,0,0,20720,0,30225,533,7788,0,0,13272,6750,0,0,0,26660,0,0,13770,23814,0,0,7363,25470,-0.845664028105034,13.997442998384997,0.823560239014455,14,49
13875,0,0,0,0,4350,10759,67731,4921,0,0,130928,0,16154,0,0,0,0,0,0,2883,0,0,6680,8944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6923654793890641,2.4614157507028693,0.8247069292301603,2,49
8624,0,0,0,0,4704,20746,0,2256,34782,0,0,24625,9360,0,0,14668,0,0,0,12544,0,0,3799,11040,0,0,0,0,0,0,0,0,0,97470,0,0,0,0,0,0,0,1.9143274871890341,-0.481803370142444,0.8246406113707963,1,49
3480,0,36406,0,0,0,5049,0,5100,0,0,0,11856,4182,0,0,8528,0,20995,0,11682,0,23670,5250,1472,0,28033,0,150696,0,30900,0,0,0,33229,0,0,0,36256,0,127575,0,6.351959380522354,6.371385303299686,0.8307260573886452,8,17
3360,0,36406,0,0,0,4774,0,5250,0,0,0,11856,4182,0,0,8528,0,20664,0,11748,0,23670,5250,1472,0,27936,0,148920,0,31209,0,0,0,33229,0,0,0,36359,0,125874,0,6.354193275155357,6.374862059088809,0.8310040107957164,9,17
3696,0,24750,0,0,0,2829,0,0,0,0,0,10904,4329,0,0,4917,0,2136,0,6952,0,3420,3,3569,0,14025,0,161840,0,25296,0,0,0,29391,0,132502,0,34320,0,82170,0,6.022485080390339,8.010376589811045,0.8202988948595902,10,17
180,0,19762,0,0,0,5687,0,5640,0,0,0,15921,304,0,0,7007,0,0,0,7840,0,0,9735,3402,0,0,0,101994,0,0,0,76400,0,0,0,89768,0,0,0,47280,0,5.227264010318592,9.681932368259552,0.8129590935534452,11,17
